FECHA,DÍA MES,DÍA SEMANA,MES,AÑO,ORGANISMO,LINEA/SERVICIO,AFLUENCIA TARJETA,AFLUENCIA BOLETO,"AFLUENCIA TOTAL
(cifras preliminares)"
2020-12-21,21,Lunes,2020-12,2020,STC,L8,,,187844.0
2020-12-21,21,Lunes,2020-12,2020,STC,L12,,,198364.0
2020-12-22,22,Martes,2020-12,2020,STC,L2,,,324820.0
2020-12-22,22,Martes,2020-12,2020,STC,L7,,,130452.0
2020-12-22,22,Martes,2020-12,2020,STC,L9,,,168989.0
2020-12-23,23,Miércoles,2020-12,2020,STC,L4,,,49225.0
2020-12-24,24,Jueves,2020-12,2020,STC,L4,,,34700.0
2020-12-24,24,Jueves,2020-12,2020,STC,L5,,,137816.0
2020-12-24,24,Jueves,2020-12,2020,STC,L9,,,137602.0
2020-12-25,25,Viernes,2020-12,2020,STC,L1,,,136682.0
2020-12-25,25,Viernes,2020-12,2020,STC,L4,,,13780.0
2020-12-25,25,Viernes,2020-12,2020,STC,L7,,,38921.0
2020-12-26,26,Sábado,2020-12,2020,STC,L1,,,253778.0
2020-12-26,26,Sábado,2020-12,2020,STC,L2,,,193437.0
2020-12-27,27,Domingo,2020-12,2020,STC,L1,,,211154.0
2020-12-27,27,Domingo,2020-12,2020,STC,L2,,,146080.0
2020-12-27,27,Domingo,2020-12,2020,STC,L3,,,140172.0
2020-12-27,27,Domingo,2020-12,2020,STC,LB,,,139305.0
2020-12-27,27,Domingo,2020-12,2020,STC,L12,,,82503.0
2020-12-28,28,Lunes,2020-12,2020,STC,L3,,,248768.0
2020-12-28,28,Lunes,2020-12,2020,STC,L4,,,35363.0
2020-12-28,28,Lunes,2020-12,2020,STC,L5,,,128183.0
2020-12-28,28,Lunes,2020-12,2020,STC,L6,,,56442.0
2020-12-28,28,Lunes,2020-12,2020,STC,L7,,,112141.0
2020-12-28,28,Lunes,2020-12,2020,STC,L9,,,147488.0
2020-12-28,28,Lunes,2020-12,2020,STC,L12,,,178804.0
2020-12-29,29,Martes,2020-12,2020,STC,L4,,,
2020-12-29,29,Martes,2020-12,2020,STC,L5,,,
2020-12-29,29,Martes,2020-12,2020,STC,L6,,,
2020-12-29,29,Martes,2020-12,2020,STC,L9,,,
2020-12-29,29,Martes,2020-12,2020,STC,LB,,,
2020-12-29,29,Martes,2020-12,2020,STC,L12,,,
2020-12-30,30,Miércoles,2020-12,2020,STC,L6,,,
2020-12-30,30,Miércoles,2020-12,2020,STC,L7,,,
2020-12-30,30,Miércoles,2020-12,2020,STC,L12,,,
2020-03-01,01,Domingo,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,37685.0
2020-03-02,02,Lunes,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,98004.0
2020-03-04,04,Miércoles,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,99901.0
2020-03-07,07,Sábado,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,64031.0
2020-03-08,08,Domingo,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,38607.0
2020-03-09,09,Lunes,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,66565.0
2020-03-13,13,Viernes,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,99651.0
2020-03-14,14,Sábado,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,60244.0
2020-03-16,16,Lunes,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,38249.0
2020-03-22,22,Domingo,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,24367.0
2020-03-24,24,Martes,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,48758.0
2020-03-27,27,Viernes,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,44052.0
2020-03-28,28,Sábado,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,34335.0
2020-04-01,01,Miércoles,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,36281.0
2020-04-02,02,Jueves,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,33175.0
2020-04-05,05,Domingo,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15392.0
2020-04-06,06,Lunes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,30133.0
2020-04-08,08,Miércoles,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,29219.0
2020-04-09,09,Jueves,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,20376.0
2020-04-11,11,Sábado,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14632.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,29806.0
2020-04-16,16,Jueves,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,28658.0
2020-04-20,20,Lunes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,29130.0
2020-04-21,21,Martes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,27805.0
2020-04-22,22,Miércoles,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,26149.0
2020-05-01,01,Viernes,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15984.0
2020-05-02,02,Sábado,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,6742.0
2020-05-03,03,Domingo,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,4054.0
2020-05-06,06,Miércoles,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,7826.0
2020-05-11,11,Lunes,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,8208.0
2020-05-13,13,Miércoles,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,8088.0
2020-05-15,15,Viernes,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,8232.0
2020-05-18,18,Lunes,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,7664.0
2020-05-19,19,Martes,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,8109.0
2020-05-20,20,Miércoles,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,7477.0
2020-05-28,28,Jueves,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,7700.0
2020-05-30,30,Sábado,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,6024.0
2020-06-09,09,Martes,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,8852.0
2020-06-10,10,Miércoles,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,9076.0
2020-06-11,11,Jueves,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,8484.0
2020-06-12,12,Viernes,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,10020.0
2020-06-15,15,Lunes,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,11767.0
2020-06-16,16,Martes,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,12404.0
2020-06-19,19,Viernes,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,11657.0
2020-06-20,20,Sábado,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,8033.0
2020-06-22,22,Lunes,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,11009.0
2020-06-25,25,Jueves,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,11185.0
2020-06-27,27,Sábado,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,9830.0
2020-06-29,29,Lunes,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,12769.0
2020-06-30,30,Martes,2020-06,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,13111.0
2020-07-05,05,Domingo,2020-07,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,5559.0
2020-07-07,07,Martes,2020-07,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,12759.0
2020-07-09,09,Jueves,2020-07,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,11952.0
2020-07-12,12,Domingo,2020-07,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,6447.0
2020-07-14,14,Martes,2020-07,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14927.0
2020-07-19,19,Domingo,2020-07,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,5967.0
2020-07-25,25,Sábado,2020-07,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,10170.0
2020-07-26,26,Domingo,2020-07,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,6370.0
2020-08-04,04,Martes,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,13972.0
2020-08-05,05,Miércoles,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15663.0
2020-08-06,06,Jueves,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,13994.0
2020-08-07,07,Viernes,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14675.0
2020-08-08,08,Sábado,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,10763.0
2020-08-13,13,Jueves,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15435.0
2020-08-14,14,Viernes,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14541.0
2020-08-15,15,Sábado,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14026.0
2020-08-18,18,Martes,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14818.0
2020-08-19,19,Miércoles,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,19624.0
2020-08-24,24,Lunes,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14654.0
2020-08-27,27,Jueves,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15764.0
2020-08-29,29,Sábado,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,13239.0
2020-08-30,30,Domingo,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,6735.0
2020-08-31,31,Lunes,2020-08,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16755.0
2020-09-01,01,Martes,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15898.0
2020-09-02,02,Miércoles,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,17130.0
2020-09-03,03,Jueves,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15498.0
2020-09-05,05,Sábado,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,12634.0
2020-09-06,06,Domingo,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,7860.0
2020-09-07,07,Lunes,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16387.0
2020-09-09,09,Miércoles,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15480.0
2020-09-10,10,Jueves,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,17117.0
2020-09-11,11,Viernes,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16417.0
2020-09-15,15,Martes,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,11553.0
2020-09-16,16,Miércoles,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,5741.0
2020-09-17,17,Jueves,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15562.0
2020-09-24,24,Jueves,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16476.0
2020-09-26,26,Sábado,2020-09,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,13790.0
2020-10-03,03,Sábado,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,13674.0
2020-10-04,04,Domingo,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,7278.0
2020-10-07,07,Miércoles,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16775.0
2020-10-11,11,Domingo,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,7586.0
2020-10-18,18,Domingo,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,7875.0
2020-10-19,19,Lunes,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,17458.0
2020-10-21,21,Miércoles,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16922.0
2020-10-24,24,Sábado,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,13106.0
2020-10-26,26,Lunes,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16354.0
2020-10-28,28,Miércoles,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16676.0
2020-10-31,31,Sábado,2020-10,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,13027.0
2020-11-02,02,Lunes,2020-11,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,9965.0
2020-11-04,04,Miércoles,2020-11,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16137.0
2020-11-12,12,Jueves,2020-11,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16538.0
2020-11-13,13,Viernes,2020-11,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,17594.0
2020-11-15,15,Domingo,2020-11,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,7556.0
2020-11-17,17,Martes,2020-11,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16745.0
2020-11-18,18,Miércoles,2020-11,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16596.0
2020-11-20,20,Viernes,2020-11,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,18441.0
2020-11-24,24,Martes,2020-11,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16487.0
2020-12-03,03,Jueves,2020-12,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,18321.0
2020-12-05,05,Sábado,2020-12,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14694.0
2020-12-18,18,Viernes,2020-12,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,16846.0
2020-12-19,19,Sábado,2020-12,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,13081.0
2020-12-27,27,Domingo,2020-12,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,5613.0
2020-12-29,29,Martes,2020-12,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14989.0
2020-03-01,01,Domingo,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,4439.0
2020-03-01,01,Domingo,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,4631.0
2020-03-01,01,Domingo,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,12729.0
2020-03-01,01,Domingo,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3660.0
2020-03-02,02,Lunes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,87742.0
2020-03-02,02,Lunes,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,10438.0
2020-03-03,03,Martes,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,8511.0
2020-03-03,03,Martes,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,8265.0
2020-03-03,03,Martes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,9164.0
2020-03-04,04,Miércoles,2020-03,2020,STE-Trolebús,L1 Eje Central,,,87771.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,6172.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,8946.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,9826.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,8723.0
2020-03-06,06,Viernes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,18240.0
2020-03-06,06,Viernes,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,6681.0
2020-03-06,06,Viernes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,13811.0
2020-03-07,07,Sábado,2020-03,2020,STE-Trolebús,L1 Eje Central,,,77673.0
2020-03-07,07,Sábado,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,7059.0
2020-03-07,07,Sábado,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,6758.0
2020-03-08,08,Domingo,2020-03,2020,STE-Trolebús,L1 Eje Central,,,43836.0
2020-03-08,08,Domingo,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,4222.0
2020-03-08,08,Domingo,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,8876.0
2020-03-08,08,Domingo,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5362.0
2020-03-09,09,Lunes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,60724.0
2020-03-09,09,Lunes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,12190.0
2020-03-09,09,Lunes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,8931.0
2020-03-09,09,Lunes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,3121.0
2020-03-10,10,Martes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,19922.0
2020-03-11,11,Miércoles,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,9638.0
2020-03-11,11,Miércoles,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,8692.0
2020-03-11,11,Miércoles,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,9334.0
2020-03-12,12,Jueves,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,18167.0
2020-03-13,13,Viernes,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,10498.0
2020-03-14,14,Sábado,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,7389.0
2020-03-14,14,Sábado,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,12242.0
2020-03-14,14,Sábado,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,6007.0
2020-03-14,14,Sábado,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,9055.0
2020-03-15,15,Domingo,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,9822.0
2020-03-15,15,Domingo,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,5868.0
2020-03-16,16,Lunes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-17,17,Martes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,7401.0
2020-03-17,17,Martes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,18422.0
2020-03-17,17,Martes,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,8679.0
2020-03-17,17,Martes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-18,18,Miércoles,2020-03,2020,STE-Trolebús,L1 Eje Central,,,72785.0
2020-03-18,18,Miércoles,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,11072.0
2020-03-18,18,Miércoles,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,11009.0
2020-03-19,19,Jueves,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,6216.0
2020-03-20,20,Viernes,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,5969.0
2020-03-20,20,Viernes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,15636.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,12072.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3799.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5567.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-22,22,Domingo,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,2018.0
2020-03-22,22,Domingo,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4426.0
2020-03-23,23,Lunes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,52993.0
2020-03-24,24,Martes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,5497.0
2020-03-24,24,Martes,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,6649.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L1 Eje Central,,,45209.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,5153.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,10749.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,5347.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,8398.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L1 Eje Central,,,42695.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,5225.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,11730.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,6317.0
2020-03-27,27,Viernes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-28,28,Sábado,2020-03,2020,STE-Trolebús,L1 Eje Central,,,40508.0
2020-03-28,28,Sábado,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,2240.0
2020-03-28,28,Sábado,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4978.0
2020-03-28,28,Sábado,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-29,29,Domingo,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,1210.0
2020-03-29,29,Domingo,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3913.0
2020-03-29,29,Domingo,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-30,30,Lunes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-31,31,Martes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,2742.0
2020-03-31,31,Martes,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,6481.0
2020-03-31,31,Martes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,6762.0
2020-04-01,01,Miércoles,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,3860.0
2020-04-01,01,Miércoles,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4888.0
2020-04-01,01,Miércoles,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-02,02,Jueves,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,5452.0
2020-04-02,02,Jueves,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-03,03,Viernes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,35365.0
2020-04-03,03,Viernes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,2560.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L1 Eje Central,,,29230.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,1596.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2205.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,8752.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,4216.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-05,05,Domingo,2020-04,2020,STE-Trolebús,L1 Eje Central,,,20877.0
2020-04-05,05,Domingo,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3030.0
2020-04-06,06,Lunes,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2429.0
2020-04-06,06,Lunes,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4853.0
2020-04-07,07,Martes,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-08,08,Miércoles,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,9078.0
2020-04-09,09,Jueves,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,2334.0
2020-04-09,09,Jueves,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2264.0
2020-04-09,09,Jueves,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,3268.0
2020-04-09,09,Jueves,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-10,10,Viernes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,17355.0
2020-04-10,10,Viernes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,1652.0
2020-04-10,10,Viernes,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,2791.0
2020-04-11,11,Sábado,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,1402.0
2020-04-11,11,Sábado,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3466.0
2020-04-11,11,Sábado,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-12,12,Domingo,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,1267.0
2020-04-12,12,Domingo,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,3975.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,28718.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,3025.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,9504.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4908.0
2020-04-14,14,Martes,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5681.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,10506.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5824.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-16,16,Jueves,2020-04,2020,STE-Trolebús,L1 Eje Central,,,28663.0
2020-04-16,16,Jueves,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,3201.0
2020-04-16,16,Jueves,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5651.0
2020-04-17,17,Viernes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,31645.0
2020-04-17,17,Viernes,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5930.0
2020-04-18,18,Sábado,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2206.0
2020-04-18,18,Sábado,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,6471.0
2020-04-18,18,Sábado,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,3835.0
